INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,APOLLOTYRE,24-Apr-2014,80,CE,0,0,0,31.35,48,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,82.5,CE,0,0,0,29.3,45.55,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,85,CE,0,0,0,27.35,43.1,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,87.5,CE,0,0,0,25.45,40.6,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,90,CE,0,0,0,23.6,38.15,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,92.5,CE,0,0,0,21.9,35.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,95,CE,0,0,0,20.2,33.35,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,97.5,CE,0,0,0,18.65,30.95,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,100,CE,0,0,0,17.15,28.6,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,102.5,CE,0,0,0,15.75,26.3,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,105,CE,0,0,0,14.45,24.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,107.5,CE,0,0,0,13.25,21.85,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,110,CE,0,0,0,12.1,19.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,112.5,CE,0,0,0,11,17.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,115,CE,0,0,0,10.05,15.9,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,117.5,CE,0,0,0,9.1,14.1,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,120,CE,0,0,0,8.25,12.45,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,122.5,CE,0,0,0,7.5,10.9,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,125,CE,0,0,0,6.8,9.5,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,127.5,CE,0,0,0,6.15,8.2,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,130,CE,0,0,0,5.55,7.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,132.5,CE,0,0,0,5,6.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,135,CE,0,0,0,4.5,5.1,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,137.5,CE,0,0,0,4.05,4.3,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,140,CE,0,0,0,3.65,3.65,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,142.5,CE,0,0,0,3.25,3.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,145,CE,0,0,0,4.3,2.5,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,147.5,CE,0,0,0,3.9,2.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,150,CE,0,0,0,2.1,1.7,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,72.5,PE,0,0,0,0.7,0,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,75,PE,0,0,0,0.9,0,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,77.5,PE,0,0,0,1.2,0,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,80,PE,0,0,0,1.55,0,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,82.5,PE,0,0,0,1.95,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,85,PE,0,0,0,2.4,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,87.5,PE,0,0,0,2.95,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,90,PE,0,0,0,3.6,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,92.5,PE,0,0,0,4.3,0.1,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,95,PE,0,0,0,5.1,0.15,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,97.5,PE,0,0,0,5.95,0.25,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,100,PE,0,0,0,6.9,0.35,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,102.5,PE,0,0,0,7.95,0.55,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,105,PE,0,0,0,9.1,0.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,107.5,PE,0,0,0,10.35,1.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,110,PE,0,0,0,11.65,1.45,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,112.5,PE,0,0,0,13,1.9,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,115,PE,0,0,0,14.45,2.5,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,117.5,PE,0,0,0,16,3.15,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,120,PE,0,0,0,17.6,3.95,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,122.5,PE,0,0,0,19.3,4.9,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,125,PE,0,0,0,21,5.95,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,127.5,PE,0,0,0,22.8,7.15,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,130,PE,0,0,0,24.65,8.45,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,132.5,PE,0,0,0,26.55,9.9,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,135,PE,0,0,0,28.5,11.45,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,137.5,PE,0,0,0,30.5,13.15,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,140,PE,0,0,0,32.55,14.9,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,142.5,PE,0,0,0,34.65,16.8,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,145,PE,0,0,0,33,18.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,147.5,PE,0,0,0,35.05,20.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,24-Apr-2014,150,PE,0,0,0,35.15,22.85,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,95,CE,0,0,0,36.8,34.65,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,97.5,CE,0,0,0,34.55,32.4,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,100,CE,0,0,0,32.4,30.25,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,102.5,CE,0,0,0,30.25,28.1,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,105,CE,0,0,0,28.15,26.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,107.5,CE,0,0,0,26.15,24.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,110,CE,0,0,0,24.2,22.15,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,112.5,CE,0,0,0,22.35,20.35,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,115,CE,0,0,0,20.55,18.6,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,117.5,CE,0,0,0,18.9,16.95,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,120,CE,0,0,0,17.25,15.4,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,122.5,CE,0,0,0,15.75,13.95,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,125,CE,0,0,0,14.35,12.6,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,127.5,CE,0,0,0,13,11.35,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,130,CE,0,0,0,11.75,10.15,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,132.5,CE,0,0,0,10.6,9.1,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,135,CE,0,0,0,9.55,8.1,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,137.5,CE,0,0,0,8.6,7.2,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,140,CE,0,0,0,7.7,6.4,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,142.5,CE,0,0,0,6.85,5.65,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,145,CE,0,0,0,6.1,5,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,147.5,CE,0,0,0,5.45,4.4,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,150,CE,0,0,0,4.85,3.85,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,95,PE,0,0,0,0.6,0.6,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,97.5,PE,0,0,0,0.8,0.8,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,100,PE,0,0,0,1.05,1.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,102.5,PE,0,0,0,1.35,1.4,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,105,PE,0,0,0,1.7,1.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,107.5,PE,0,0,0,2.1,2.25,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,110,PE,0,0,0,2.6,2.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,112.5,PE,0,0,0,3.2,3.4,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,115,PE,0,0,0,3.85,4.1,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,117.5,PE,0,0,0,4.6,4.9,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,120,PE,0,0,0,5.45,5.8,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,122.5,PE,0,0,0,6.35,6.8,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,125,PE,0,0,0,7.4,7.9,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,127.5,PE,0,0,0,8.5,9.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,130,PE,0,0,0,9.7,10.35,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,132.5,PE,0,0,0,11,11.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,135,PE,0,0,0,12.4,13.2,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,137.5,PE,0,0,0,13.85,14.75,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,140,PE,0,0,0,15.4,16.35,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,142.5,PE,0,0,0,17,18.05,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,145,PE,0,0,0,18.7,19.85,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,147.5,PE,0,0,0,20.45,21.7,0,0,0,0,10-MAR-2014,
OPTSTK,APOLLOTYRE,29-May-2014,150,PE,0,0,0,22.3,23.6,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,95,CE,0,0,0,44.9,60.5,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,100,CE,0,0,0,51.5,55.5,0,0,16000,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,105,CE,0,0,0,36.2,50.55,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,110,CE,0,0,0,32.15,45.55,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,115,CE,0,0,0,28.35,40.6,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,120,CE,0,0,0,24.8,35.6,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,125,CE,0,0,0,21.55,30.65,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,130,CE,0,0,0,27.35,25.75,0,0,4000,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,135,CE,0,0,0,16,20.95,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,140,CE,17.05,17.05,17.05,17.05,17.05,1,6.28,28000,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,145,CE,0,0,0,14.2,12.25,0,0,44000,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,150,CE,9,10,7.25,8.8,8.8,41,260.12,216000,12000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,155,CE,5.4,7,4.8,5.9,5.9,232,1492.95,436000,24000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,160,CE,3.25,4.65,2.85,3.65,3.65,454,2975.17,1192000,12000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,165,CE,1.6,2.8,1.6,2.15,2.15,220,1472.11,904000,32000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,170,CE,1,1.55,1,1.25,1.25,110,753.77,692000,-24000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,175,CE,0.55,0.9,0.55,0.75,0.75,42,295.29,140000,16000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,180,CE,0.35,0.5,0.35,0.45,0.45,57,411.41,508000,-8000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,95,PE,0,0,0,0.7,0,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,100,PE,0,0,0,0.25,0,0,0,4000,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,105,PE,0,0,0,1.8,0,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,110,PE,0,0,0,2.65,0,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,115,PE,0,0,0,1.5,0,0,0,4000,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,120,PE,0,0,0,5.1,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,125,PE,0.2,0.2,0.2,0.2,0.2,1,5,4000,4000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,130,PE,0.35,0.35,0.3,0.3,0.3,6,31.27,144000,16000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,135,PE,0.5,0.55,0.4,0.45,0.45,18,97.56,72000,28000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,140,PE,1.25,1.4,0.7,0.85,0.85,68,383.67,344000,-20000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,145,PE,2.25,3,1.25,1.5,1.5,52,305.71,292000,40000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,150,PE,3.05,4.05,2.4,2.95,2.95,168,1029.67,660000,164000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,155,PE,5.5,6.6,4.05,4.9,4.9,147,942.67,260000,-12000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,160,PE,9.25,9.25,9.15,9.15,9.15,4,27.07,108000,-4000,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,165,PE,11.1,11.1,11.1,11.1,11.1,1,7.04,16000,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,170,PE,0,0,0,33.85,15.4,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,175,PE,0,0,0,37.9,19.8,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,27-Mar-2014,180,PE,0,0,0,42.1,24.45,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,95,CE,0,0,0,44.6,61.25,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,100,CE,0,0,0,39.95,56.3,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,105,CE,0,0,0,35.4,51.35,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,110,CE,0,0,0,31.05,46.45,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,115,CE,0,0,0,26.95,41.6,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,120,CE,0,0,0,23.15,36.75,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,125,CE,0,0,0,19.65,32.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,130,CE,0,0,0,16.5,27.55,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,135,CE,0,0,0,13.7,23.25,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,140,CE,0,0,0,11.25,19.3,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,145,CE,0,0,0,9.15,15.7,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,150,CE,0,0,0,7.35,12.55,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,155,CE,0,0,0,5.85,9.8,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,160,CE,0,0,0,4.65,7.55,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,165,CE,3.4,4.4,3.4,4.4,4.4,2,13.51,4000,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,170,CE,0,0,0,2.85,4.2,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,175,CE,0,0,0,2.2,3.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,180,CE,0,0,0,1.7,2.15,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,95,PE,0,0,0,0.25,0,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,100,PE,0,0,0,0.5,0,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,105,PE,0,0,0,0.85,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,110,PE,0,0,0,1.4,0.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,115,PE,0,0,0,2.2,0.1,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,120,PE,0,0,0,3.25,0.25,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,125,PE,0,0,0,4.65,0.5,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,130,PE,0,0,0,6.4,0.9,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,135,PE,0,0,0,8.5,1.55,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,140,PE,0,0,0,10.95,2.55,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,145,PE,0,0,0,13.75,3.9,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,150,PE,0,0,0,16.85,5.65,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,155,PE,0,0,0,20.25,7.85,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,160,PE,0,0,0,23.95,10.5,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,165,PE,0,0,0,27.85,13.6,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,170,PE,0,0,0,31.9,17.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,175,PE,0,0,0,36.15,20.85,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,24-Apr-2014,180,PE,0,0,0,40.55,24.9,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,105,CE,0,0,0,52.35,52.5,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,110,CE,0,0,0,47.8,47.7,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,115,CE,0,0,0,43.4,43.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,120,CE,0,0,0,39.15,38.5,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,125,CE,0,0,0,35.1,34.1,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,130,CE,0,0,0,31.3,29.95,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,135,CE,0,0,0,27.7,26.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,140,CE,0,0,0,24.35,22.4,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,145,CE,0,0,0,21.35,19.1,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,150,CE,0,0,0,18.55,16.1,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,155,CE,0,0,0,16.05,13.45,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,160,CE,0,0,0,13.8,11.15,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,165,CE,0,0,0,11.8,9.1,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,170,CE,0,0,0,10.05,7.4,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,175,CE,0,0,0,8.55,5.95,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,180,CE,0,0,0,7.2,4.75,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,105,PE,0,0,0,0.55,0.15,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,110,PE,0,0,0,0.85,0.3,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,115,PE,0,0,0,1.35,0.5,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,120,PE,0,0,0,1.95,0.85,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,125,PE,0,0,0,2.8,1.35,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,130,PE,0,0,0,3.85,2.1,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,135,PE,0,0,0,5.15,3.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,140,PE,0,0,0,6.7,4.35,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,145,PE,0,0,0,8.55,5.9,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,150,PE,0,0,0,10.65,7.8,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,155,PE,0,0,0,13.05,10.05,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,160,PE,0,0,0,15.7,12.6,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,165,PE,0,0,0,18.55,15.5,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,170,PE,0,0,0,21.7,18.7,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,175,PE,0,0,0,25.05,22.1,0,0,0,0,10-MAR-2014,
OPTSTK,ARVIND,29-May-2014,180,PE,0,0,0,28.6,25.85,0,0,0,0,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,2.5,CE,0,0,0,14.55,15.65,0,0,0,0,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,5,CE,0,0,0,12.1,13.15,0,0,0,0,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,7.5,CE,0,0,0,9.65,10.65,0,0,0,0,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,10,CE,0,0,0,7.2,8.15,0,0,0,0,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,12.5,CE,0,0,0,3.8,5.7,0,0,0,0,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,15,CE,1.1,3.15,1.1,3.15,3.15,26,68.53,495000,-135000,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,17.5,CE,0.15,1.1,0.15,1,1,584,1599.54,3855000,-345000,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,20,CE,0.15,0.35,0.15,0.35,0.35,273,829.3,2250000,945000,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,22.5,CE,0.05,0.15,0.05,0.15,0.15,83,281.35,705000,690000,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,25,CE,0.05,0.05,0.05,0.05,0.05,2,7.51,30000,30000,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,27.5,CE,0,0,0,0.05,0,0,0,0,0,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,30,CE,0,0,0,0.05,0,0,0,0,0,10-MAR-2014,
OPTSTK,ASHOKLEY,27-Mar-2014,32.5,CE,0,0,0,0.05,0,0,0,0,0,10-MAR-2014,
